gid,role,role_score,cluster_id,priority_score,evidence
100000000011452100,consolidator,0.62,0,0.591733,"Признаки консолидации: 3 плательщиков, вход 110,000 KZT; исходящие 16,685 KZT."
100000000018102100,peripheral,0.2,0,0.307532,"Граница 4-го колена: вход 7,000 KZT, исходящие дальше не наблюдаются; роль получателя не доказана."
100000000031787100,transit,0.9,1,0.37928,"Признаки транзита: вход 90,000, выход 90,000 KZT; наблюдаемое отношение 1.00."
100000000041368100,terminal,0.796646,2,0.60607,"Нет наблюдаемых исходящих; вход от 1 плательщиков на 160,000 KZT. Вне выборки потоки неизвестны."
100000000076451100,consolidator,0.62,3,0.708917,"Признаки консолидации: 3 плательщиков, вход 87,707 KZT; исходящие 58,000 KZT."
100000000089154100,distributor,0.7,0,0.492747,"Признаки распределения: 15 получателей, 21 переводов, исходящие 425,500 KZT."
100000000190228100,peripheral,0.2,4,0.457131,"Недостаточно признаков роли: входящих связей 1, исходящих 1, глубина 2."
100000000201868100,transit,0.9,5,0.528146,"Признаки транзита: вход 190,000, выход 190,000 KZT; наблюдаемое отношение 1.00."
100000000254336100,peripheral,0.2,0,0.549886,"Недостаточно признаков роли: входящих связей 2, исходящих 1, глубина 3."
100000000267734100,peripheral,0.2,1,0.555641,"Недостаточно признаков роли: входящих связей 2, исходящих 7, глубина 1."
100000000274067100,peripheral,0.2,1,0.514049,"Недостаточно признаков роли: входящих связей 2, исходящих 3, глубина 1."
100000000287768100,terminal,0.662285,0,0.352494,"Нет наблюдаемых исходящих; вход от 1 плательщиков на 35,168 KZT. Вне выборки потоки неизвестны."
100000000288317100,peripheral,0.2,0,0.637876,"Недостаточно признаков роли: входящих связей 2, исходящих 3, глубина 3."
100000000291906100,transit,0.550237,6,0.750669,"Признаки транзита: вход 388,000, выход 455,854 KZT; наблюдаемое отношение 1.17."
100000000291908100,peripheral,0.2,6,0.607841,"Недостаточно признаков роли: входящих связей 1, исходящих 1, глубина 3."
100000000297649100,peripheral,0.2,7,0.531097,"Недостаточно признаков роли: входящих связей 1, исходящих 1, глубина 2."
100000000299820100,peripheral,0.2,8,0.338712,"Граница 4-го колена: вход 10,000 KZT, исходящие дальше не наблюдаются; роль получателя не доказана."
100000000307908100,terminal,0.505168,9,0.154421,"Нет наблюдаемых исходящих; вход от 1 плательщиков на 5,000 KZT. Вне выборки потоки неизвестны."
